Company Name,Exchange:Ticker,Industry Group,Country,Broad Group,Sub Group
AnalytixInsight Inc. (TSXV:ALY),TSXV:ALY,Software (System & Application),Canada,"Australia, NZ and Canada",Canada
Anatara Lifesciences Ltd (ASX:ANR),ASX:ANR,Drugs (Biotechnology),Australia,"Australia, NZ and Canada",Australia & NZ
Anconia Resources Corp. (TSXV:ARA),TSXV:ARA,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Anderson Energy Inc. (TSX:AXL),TSX:AXL,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Andrew Peller Limited (TSX:ADW.A),TSX:ADW.A,Beverage (Alcoholic),Canada,"Australia, NZ and Canada",Canada
Anfield Nickel Corp. (TSXV:ANF),TSXV:ANF,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Anfield Resources Inc. (TSXV:ARY),TSXV:ARY,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Angel Gold Corp. (TSXV:ANG),TSXV:ANG,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Angkor Gold Corp. (TSXV:ANK),TSXV:ANK,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Anglo Australian Resources NL (ASX:AAR),ASX:AAR,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Anglo-Bomarc Mines Ltd. (TSXV:ANB),TSXV:ANB,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Anglo-Canadian Mining Corp. (TSXV:URA),TSXV:URA,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Annidis Corporation (TSXV:RHA),TSXV:RHA,Healthcare Products,Canada,"Australia, NZ and Canada",Canada
Anova Metals Limited (ASX:AWV),ASX:AWV,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Ansar Financial and Development Corporation (CNSX:AFD),CNSX:AFD,Real Estate (Development),Canada,"Australia, NZ and Canada",Canada
Ansell Ltd. (ASX:ANN),ASX:ANN,Healthcare Products,Australia,"Australia, NZ and Canada",Australia & NZ
Antares Energy Ltd. (OTCPK:AZZE.F),OTCPK:AZZE.F,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Antaria Limited (ASX:ANO),ASX:ANO,Chemical (Specialty),Australia,"Australia, NZ and Canada",Australia & NZ
Anteo Diagnostics Limited (ASX:ADO),ASX:ADO,Heathcare Information and Technology,Australia,"Australia, NZ and Canada",Australia & NZ
"Anterra Energy, Inc. (TSXV:AE.A)",TSXV:AE.A,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Anthem United Inc. (TSXV:AFY),TSXV:AFY,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Antibe Therapeutics Inc. (TSXV:ATE),TSXV:ATE,Drugs (Pharmaceutical),Canada,"Australia, NZ and Canada",Canada
"Antioquia Gold, Inc. (TSXV:AGD)",TSXV:AGD,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Antipa Minerals Ltd (ASX:AZY),ASX:AZY,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Antipodes Gold Limited (TSXV:AXG),TSXV:AXG,Precious Metals,New Zealand,"Australia, NZ and Canada",Australia & NZ
Antisense Therapeutics Ltd. (ASX:ANP),ASX:ANP,Drugs (Pharmaceutical),Australia,"Australia, NZ and Canada",Australia & NZ
Antrim Energy Inc. (TSXV:AEN),TSXV:AEN,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Aorere Resources Limited (NZSE:AOR),NZSE:AOR,Investments & Asset Management,New Zealand,"Australia, NZ and Canada",Australia & NZ
AP Eagers Ltd. (ASX:APE),ASX:APE,Retail (Automotive),Australia,"Australia, NZ and Canada",Australia & NZ
APA Group (ASX:APA),ASX:APA,Power,Australia,"Australia, NZ and Canada",Australia & NZ
APAC Resources Inc. (DB:ANU),DB:ANU,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
"Aphria, Inc. (TSXV:APH)",TSXV:APH,Drugs (Pharmaceutical),Canada,"Australia, NZ and Canada",Canada
Aphrodite Gold Limited (ASX:AQQ),ASX:AQQ,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Apiam Animal Health Limited (ASX:AHX),ASX:AHX,Retail (Special Lines),Australia,"Australia, NZ and Canada",Australia & NZ
Apivio Systems Inc. (TSXV:APV),TSXV:APV,Telecom. Equipment,Canada,"Australia, NZ and Canada",Canada
APN News & Media Ltd. (ASX:APN),ASX:APN,Publshing & Newspapers,Australia,"Australia, NZ and Canada",Australia & NZ
APN Outdoor Group Limited (ASX:APO),ASX:APO,Advertising,Australia,"Australia, NZ and Canada",Australia & NZ
APN Property Group Limited (ASX:APD),ASX:APD,Investments & Asset Management,Australia,"Australia, NZ and Canada",Australia & NZ
Apogee Silver Ltd. (TSXV:APE),TSXV:APE,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Apollo Consolidated Limited (ASX:AOP),ASX:AOP,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Apollo Minerals Limited (ASX:AON),ASX:AON,Steel,Australia,"Australia, NZ and Canada",Australia & NZ
Appen Limited (ASX:APX),ASX:APX,Computer Services,Australia,"Australia, NZ and Canada",Australia & NZ
Applabs Technologies Limited (ASX:ALA),ASX:ALA,Software (System & Application),Australia,"Australia, NZ and Canada",Australia & NZ
Appulse Corp. (TSXV:APL),TSXV:APL,Machinery,Canada,"Australia, NZ and Canada",Canada
Aptose Biosciences Inc. (TSX:APS),TSX:APS,Drugs (Biotechnology),Canada,"Australia, NZ and Canada",Canada
AQM Copper Inc. (TSXV:AQM),TSXV:AQM,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Aquila Resources Inc. (TSX:AQA),TSX:AQA,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Aquinox Pharmaceuticals Inc. (NasdaqGM:AQXP),NasdaqGM:AQXP,Drugs (Biotechnology),Canada,"Australia, NZ and Canada",Canada
Arafura Resources Limited (ASX:ARU),ASX:ARU,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Arak Resources Ltd. (TSXV:AAC),TSXV:AAC,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
ARB Corporation Limited (ASX:ARB),ASX:ARB,Auto Parts,Australia,"Australia, NZ and Canada",Australia & NZ
Arbitrage Exploration Inc. (CNSX:AEA),CNSX:AEA,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Arbutus Biopharma Corporation (NasdaqCM:ABUS),NasdaqCM:ABUS,Drugs (Biotechnology),Canada,"Australia, NZ and Canada",Canada
Arc Exploration Limited (ASX:ARX),ASX:ARX,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
ARC Resources Ltd. (TSX:ARX),TSX:ARX,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Archer Exploration Limited (ASX:AXE),ASX:AXE,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Archer Petroleum Corp (TSXV:ARK),TSXV:ARK,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Archon Minerals Ltd. (TSXV:ACS),TSXV:ACS,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Arco Resources Corp. (TSXV:ARR),TSXV:ARR,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Arctic Glacier Income Fund (OTCPK:AGUN.F),OTCPK:AGUN.F,Food Processing,Canada,"Australia, NZ and Canada",Canada
Arctic Hunter Energy Inc. (TSXV:AHU),TSXV:AHU,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Arctic Star Exploration Corp. (TSXV:ADD),TSXV:ADD,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Arcturus Ventures Inc. (TSXV:AZN),TSXV:AZN,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Arcus Development Group Inc. (TSXV:ADG),TSXV:ADG,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Ardent Resources Limited (ASX:AWO),ASX:AWO,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Ardiden Limited (ASX:ADV),ASX:ADV,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Ardonblue Ventures Inc. (TSXV:ARB.H),TSXV:ARB.H,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Arena Minerals Inc. (TSXV:AN),TSXV:AN,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Argent Energy Trust (TSX:AET.UN),TSX:AET.UN,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Argent Minerals Ltd (ASX:ARD),ASX:ARD,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Argentex Mining Corporation (OTCPK:AGXM.F),OTCPK:AGXM.F,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Argentum Silver Corporation (TSXV:ASL),TSXV:ASL,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Argex Titanium Inc. (TSX:RGX),TSX:RGX,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Argo Exploration Limited (ASX:AXT),ASX:AXT,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Argo Investments Limited (ASX:ARG),ASX:ARG,Investments & Asset Management,Australia,"Australia, NZ and Canada",Australia & NZ
Argonaut Resources NL (ASX:ARE),ASX:ARE,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Argosy Minerals Limited (ASX:AGY),ASX:AGY,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Argosy Property Limited (NZSE:ARG),NZSE:ARG,R.E.I.T.,New Zealand,"Australia, NZ and Canada",Australia & NZ
Argus Metals Corp. (OTCPK:ARGX.F),OTCPK:ARGX.F,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
ARHT Media Inc. (TSXV:ART),TSXV:ART,Software (System & Application),Canada,"Australia, NZ and Canada",Canada
Ariadne Australia Limited (ASX:ARA),ASX:ARA,Environmental & Waste Services,Australia,"Australia, NZ and Canada",Australia & NZ
Arian Resources Corp. (TSXV:ARC),TSXV:ARC,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Arian Resources Corp. (TSXV:ARC),TSXV:ARC,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Arianne Phosphate Inc. (TSXV:DAN),TSXV:DAN,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Aristocrat Leisure Ltd. (ASX:ALL),ASX:ALL,Hotel/Gaming,Australia,"Australia, NZ and Canada",Australia & NZ
Arizona Mining Inc. (TSX:AZ),TSX:AZ,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Armada Data Corp. (TSXV:ARD),TSXV:ARD,Software (Internet),Canada,"Australia, NZ and Canada",Canada
Armada Mercantile Ltd. (OTCPK:AAMT.F),OTCPK:AAMT.F,Brokerage & Investment Banking,Canada,"Australia, NZ and Canada",Canada
Armour Energy Limited (ASX:AJQ),ASX:AJQ,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Arowana Inc. (NasdaqCM:ARWA),NasdaqCM:ARWA,Investments & Asset Management,Australia,"Australia, NZ and Canada",Australia & NZ
Arowana International Limited (ASX:AWN),ASX:AWN,Business & Consumer Services,Australia,"Australia, NZ and Canada",Australia & NZ
Aroway Energy Inc. (TSXV:ARW),TSXV:ARW,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
ArPetrol Ltd. (TSXV:RPT),TSXV:RPT,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Arrium Limited (ASX:ARI),ASX:ARI,Steel,Australia,"Australia, NZ and Canada",Australia & NZ
Arrowhead Resources Limited (ASX:AR1),ASX:AR1,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Arrowstar Resources Ltd (TSXV:AWS),TSXV:AWS,Steel,Canada,"Australia, NZ and Canada",Canada
"Arsenal Energy, Inc. (TSX:AEI)",TSX:AEI,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Artemis Resources Limited (ASX:ARV),ASX:ARV,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Artis Real Estate Investment Trust (TSX:AX.UN),TSX:AX.UN,R.E.I.T.,Canada,"Australia, NZ and Canada",Canada
Artisan Energy Corporation (TSXV:AEC),TSXV:AEC,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Aruma Resources Limited (ASX:AAJ),ASX:AAJ,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Arunta Resources Limited (ASX:AJR),ASX:AJR,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Arvida Group Limited (NZSE:ARV),NZSE:ARV,Hospitals/Healthcare Facilities,New Zealand,"Australia, NZ and Canada",Australia & NZ
"AS-IP Tech, Inc. (OTCPK:IPTK)",OTCPK:IPTK,Software (System & Application),Australia,"Australia, NZ and Canada",Australia & NZ
Asaleo Care Limited (ASX:AHY),ASX:AHY,Household Products,Australia,"Australia, NZ and Canada",Australia & NZ
Asanko Gold Inc. (TSX:AKG),TSX:AKG,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Asbestos Corp. Ltd. (TSXV:AB.H),TSXV:AB.H,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Asciano Limited (ASX:AIO),ASX:AIO,Transportation (Railroads),Australia,"Australia, NZ and Canada",Australia & NZ
Ascot Resources Ltd. (TSXV:AOT),TSXV:AOT,Precious Metals,Canada,"Australia, NZ and Canada",Canada
ASF Group Limited (ASX:AFA),ASX:AFA,Diversified,Australia,"Australia, NZ and Canada",Australia & NZ
ASG Group Limited (ASX:ASZ),ASX:ASZ,Computer Services,Australia,"Australia, NZ and Canada",Australia & NZ
Ashburton Ventures Inc. (TSXV:ABR),TSXV:ABR,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Ashley Services Group Limited (ASX:ASH),ASX:ASH,Business & Consumer Services,Australia,"Australia, NZ and Canada",Australia & NZ
AsiaBaseMetals Inc. (TSXV:ABZ),TSXV:ABZ,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Asiamet Resources Limited (TSXV:ARS),TSXV:ARS,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Asian Mineral Resources Ltd. (TSXV:ASN),TSXV:ASN,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Asian Television Network International Limited (TSXV:SAT),TSXV:SAT,Broadcasting,Canada,"Australia, NZ and Canada",Canada
Aspire Mining Limited (ASX:AKM),ASX:AKM,Steel,Australia,"Australia, NZ and Canada",Australia & NZ
"Astika Holdings, Inc. (OTCPK:ASKH)",OTCPK:ASKH,Entertainment,New Zealand,"Australia, NZ and Canada",Australia & NZ
Astivita Limited (ASX:AIR),ASX:AIR,Retail (Distributors),Australia,"Australia, NZ and Canada",Australia & NZ
Aston Hill Financial Inc. (TSX:AHF),TSX:AHF,Investments & Asset Management,Canada,"Australia, NZ and Canada",Canada
Astorius Resources Ltd. (TSXV:ASQ),TSXV:ASQ,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Astron Corporation Limited (ASX:ATR),ASX:ATR,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Astur Gold Corp (TSXV:AST),TSXV:AST,Precious Metals,Canada,"Australia, NZ and Canada",Canada
ASX Limited (ASX:ASX),ASX:ASX,Financial Svcs. (Non-bank & Insurance),Australia,"Australia, NZ and Canada",Australia & NZ
ATAC Resources Ltd. (TSXV:ATC),TSXV:ATC,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Atacama Pacific Gold Corporation (TSXV:ATM),TSXV:ATM,Precious Metals,Canada,"Australia, NZ and Canada",Canada
ATCO Ltd. (TSX:ACO.X),TSX:ACO.X,Utility (General),Canada,"Australia, NZ and Canada",Canada
AtCor Medical Holdings Limited. (ASX:ACG),ASX:ACG,Healthcare Products,Australia,"Australia, NZ and Canada",Australia & NZ
Athabasca Minerals Inc. (TSXV:ABM),TSXV:ABM,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Athabasca Nuclear Corp. (TSXV:ASC),TSXV:ASC,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Athabasca Oil Corporation (TSX:ATH),TSX:ATH,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Athena Resources Ltd. (ASX:AHN),ASX:AHN,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Atico Mining Corporation (TSXV:ATY),TSXV:ATY,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Atlanta Gold Inc. (TSXV:ATG),TSXV:ATG,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Atlantic Gold Corporation (TSXV:AGB),TSXV:AGB,Precious Metals,Canada,"Australia, NZ and Canada",Canada
"Atlantic Wind & Solar, Inc. (OTCPK:AWSL)",OTCPK:AWSL,Green & Renewable Energy,Canada,"Australia, NZ and Canada",Canada
Atlas Cloud Enterprises Inc. (CNSX:AKE),CNSX:AKE,Software (Internet),Canada,"Australia, NZ and Canada",Canada
Atlas Iron Limited (ASX:AGO),ASX:AGO,Steel,Australia,"Australia, NZ and Canada",Australia & NZ
Atlas Pearls and Perfumes Ltd (ASX:ATP),ASX:ATP,Apparel,Australia,"Australia, NZ and Canada",Australia & NZ
Atlassian Corporation Plc (NasdaqGS:TEAM),NasdaqGS:TEAM,Software (System & Application),Australia,"Australia, NZ and Canada",Australia & NZ
Atlatsa Resources Corporation (TSX:ATL),TSX:ATL,Precious Metals,Canada,"Australia, NZ and Canada",Canada
AtmanCo Inc. (TSXV:ATW),TSXV:ATW,Business & Consumer Services,Canada,"Australia, NZ and Canada",Canada
Atom Energy Inc. (TSXV:AGY),TSXV:AGY,Coal & Related Energy,Canada,"Australia, NZ and Canada",Canada
Atrium Mortgage Investment Corporation (TSX:AI),TSX:AI,Financial Svcs. (Non-bank & Insurance),Canada,"Australia, NZ and Canada",Canada
Atrum Coal NL (ASX:ATU),ASX:ATU,Steel,Australia,"Australia, NZ and Canada",Australia & NZ
ATS Automation Tooling Systems Inc. (TSX:ATA),TSX:ATA,Machinery,Canada,"Australia, NZ and Canada",Canada
AUB Group Limited (ASX:AUB),ASX:AUB,Insurance (General),Australia,"Australia, NZ and Canada",Australia & NZ
Auckland International Airport Limited (NZSE:AIA),NZSE:AIA,Air Transport,New Zealand,"Australia, NZ and Canada",Australia & NZ
Audio Pixels Holdings Limited (ASX:AKP),ASX:AKP,Electronics (Consumer & Office),Australia,"Australia, NZ and Canada",Australia & NZ
Augusta Capital Limited (NZSE:AUG),NZSE:AUG,R.E.I.T.,New Zealand,"Australia, NZ and Canada",Australia & NZ
Augusta Industries Inc. (TSXV:AAO),TSXV:AAO,Retail (Distributors),Canada,"Australia, NZ and Canada",Canada
Augyva Mining Resources Inc. (TSXV:AUV),TSXV:AUV,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Aura Energy Limited (ASX:AEE),ASX:AEE,Coal & Related Energy,Australia,"Australia, NZ and Canada",Australia & NZ
Aura Minerals Inc. (TSX:ORA),TSX:ORA,Precious Metals,Canada,"Australia, NZ and Canada",Canada
"Aura Silver Resources, Inc. (TSXV:AUU)",TSXV:AUU,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Auramex Resource Corp. (TSXV:AUX),TSXV:AUX,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Aurcana Corporation (TSXV:AUN),TSXV:AUN,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
AurCrest Gold Inc. (TSXV:AGO),TSXV:AGO,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Aurelia Metals Limited (ASX:AMI),ASX:AMI,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Aureus Mining Inc. (TSX:AUE),TSX:AUE,Precious Metals,Canada,"Australia, NZ and Canada",Canada
AuRico Metals Inc. (TSX:AMI),TSX:AMI,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Aurinia Pharmaceuticals Inc. (TSX:AUP),TSX:AUP,Drugs (Biotechnology),Canada,"Australia, NZ and Canada",Canada
Aurion Resources Ltd. (TSXV:AU),TSXV:AU,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Aurizon Holdings Limited (ASX:AZJ),ASX:AZJ,Transportation (Railroads),Australia,"Australia, NZ and Canada",Australia & NZ
Auroch Minerals NL (ASX:AOU),ASX:AOU,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Aurora Cannabis Inc. (DB:21P),DB:21P,Drugs (Pharmaceutical),Canada,"Australia, NZ and Canada",Canada
Aurora Minerals Limited (ASX:ARM),ASX:ARM,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Aurora Solar Technologies Inc. (TSXV:ACU),TSXV:ACU,Electronics (General),Canada,"Australia, NZ and Canada",Canada
Aurora Spine Corporation (TSXV:ASG),TSXV:ASG,Healthcare Products,Canada,"Australia, NZ and Canada",Canada
Aurvista Gold Corporation (TSXV:AVA),TSXV:AVA,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Auryn Resources Inc. (TSXV:AUG),TSXV:AUG,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Aus Asia Minerals Limited (ASX:AQJ),ASX:AQJ,Coal & Related Energy,Australia,"Australia, NZ and Canada",Australia & NZ
Aus Tin Mining Ltd (ASX:ANW),ASX:ANW,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Ausdrill Ltd. (ASX:ASL),ASX:ASL,Engineering/Construction,Australia,"Australia, NZ and Canada",Australia & NZ
Ausenco Limited (ASX:AAX),ASX:AAX,Engineering/Construction,Australia,"Australia, NZ and Canada",Australia & NZ
Ausgold Limited (ASX:AUC),ASX:AUC,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
AusGroup Limited (SGX:5GJ),SGX:5GJ,Engineering/Construction,Australia,"Australia, NZ and Canada",Australia & NZ
AusNet Services (ASX:AST),ASX:AST,Power,Australia,"Australia, NZ and Canada",Australia & NZ
AusQuest Limited (ASX:AQD),ASX:AQD,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Austal Ltd. (ASX:ASB),ASX:ASB,Construction Supplies,Australia,"Australia, NZ and Canada",Australia & NZ
AusTex Oil Limited (ASX:AOK),ASX:AOK,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Austin Engineering Ltd. (ASX:ANG),ASX:ANG,Construction Supplies,Australia,"Australia, NZ and Canada",Australia & NZ
Austin Resources Ltd. (TSXV:AUT),TSXV:AUT,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Austock Group Limited (ASX:ACK),ASX:ACK,Insurance (Prop/Cas.),Australia,"Australia, NZ and Canada",Australia & NZ
