Company Name,Exchange:Ticker,Industry Group,Country,Broad Group,Sub Group
"Civista Bancshares, Inc. (NasdaqCM:CIVB)",NasdaqCM:CIVB,Banks (Regional),United States,United States,United States
"Civitas Solutions, Inc. (NYSE:CIVI)",NYSE:CIVI,Healthcare Support Services,United States,United States,United States
CKX Lands Inc. (AMEX:CKX),AMEX:CKX,Real Estate (Operations & Services),United States,United States,United States
"Clancy Systems International, Inc. (OTCPK:CLSI)",OTCPK:CLSI,Electronics (General),United States,United States,United States
CLARCOR Inc. (NYSE:CLC),NYSE:CLC,Machinery,United States,United States,United States
Clarion County Community Bank (OTCPK:CCYY),OTCPK:CCYY,Banks (Regional),United States,United States,United States
"Clarion Technologies, Inc. (OTCPK:CLAR)",OTCPK:CLAR,Auto Parts,United States,United States,United States
"Clatsop Community Bank (Seaside, Oregon) (OTCPK:CLAT)",OTCPK:CLAT,Banks (Regional),United States,United States,United States
"Clayton Williams Energy, Inc. (NYSE:CWEI)",NYSE:CWEI,Oil/Gas (Production and Exploration),United States,United States,United States
"Clean Coal Technologies, Inc. (OTCPK:CCTC)",OTCPK:CCTC,Environmental & Waste Services,United States,United States,United States
Clean Diesel Technologies Inc. (NasdaqCM:CDTI),NasdaqCM:CDTI,Auto Parts,United States,United States,United States
Clean Energy Fuels Corp. (NasdaqGS:CLNE),NasdaqGS:CLNE,Oilfield Svcs/Equip.,United States,United States,United States
"Clean Energy Pathways, Inc. (OTCPK:CPWY)",OTCPK:CPWY,Oilfield Svcs/Equip.,United States,United States,United States
"Clean Energy Technologies, Inc. (OTCPK:PMFI)",OTCPK:PMFI,Electronics (General),United States,United States,United States
"Clean Harbors, Inc. (NYSE:CLH)",NYSE:CLH,Environmental & Waste Services,United States,United States,United States
CleanPath Resources Corp. (OTCPK:CLNP),OTCPK:CLNP,Beverage (Soft),United States,United States,United States
"Cleantech Biofuels, Inc. (OTCPK:CLTH)",OTCPK:CLTH,Oilfield Svcs/Equip.,United States,United States,United States
Clear Channel Outdoor Holdings Inc. (NYSE:CCO),NYSE:CCO,Advertising,United States,United States,United States
"Clearfield, Inc. (NasdaqGM:CLFD)",NasdaqGM:CLFD,Telecom. Equipment,United States,United States,United States
"ClearOne, Inc. (NasdaqCM:CLRO)",NasdaqCM:CLRO,Telecom. Equipment,United States,United States,United States
Clearsign Combustion Corp. (NasdaqCM:CLIR),NasdaqCM:CLIR,Electronics (General),United States,United States,United States
"ClearStar, Inc. (AIM:CLST)",AIM:CLST,Business & Consumer Services,United States,United States,United States
"Cleartronic, Inc (OTCPK:CLRI)",OTCPK:CLRI,Telecom. Equipment,United States,United States,United States
Clearwater Paper Corporation (NYSE:CLW),NYSE:CLW,Paper/Forest Products,United States,United States,United States
Cleco Corporation (NYSE:CNL),NYSE:CNL,Power,United States,United States,United States
Clenergen Corp. (OTCPK:CRGE),OTCPK:CRGE,Green & Renewable Energy,United States,United States,United States
"Cleveland BioLabs, Inc. (NasdaqCM:CBLI)",NasdaqCM:CBLI,Drugs (Biotechnology),United States,United States,United States
Cliffs Natural Resources Inc. (NYSE:CLF),NYSE:CLF,Steel,United States,United States,United States
Clifton Bancorp Inc. (NasdaqGS:CSBK),NasdaqGS:CSBK,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
Clifton Mining Co. (OTCPK:CFTN),OTCPK:CFTN,Metals & Mining,United States,United States,United States
Clone Algo Technologies Inc. (OTCPK:CATI),OTCPK:CATI,Software (System & Application),United States,United States,United States
Cloud Peak Energy Inc. (NYSE:CLD),NYSE:CLD,Coal & Related Energy,United States,United States,United States
Cloud Security Corporation (OTCPK:CLDS),OTCPK:CLDS,Software (Internet),United States,United States,United States
"CloudCommerce, Inc. (OTCPK:CLWD)",OTCPK:CLWD,Software (Internet),United States,United States,United States
"Cloudward, Inc. (OTCPK:CDWD)",OTCPK:CDWD,Software (Internet),United States,United States,United States
"Cloudweb, Inc. (OTCBB:FRMG.D)",OTCBB:FRMG.D,Retail (Distributors),United States,United States,United States
"Clovis Oncology, Inc. (NasdaqGS:CLVS)",NasdaqGS:CLVS,Drugs (Biotechnology),United States,United States,United States
"CLS Holdings USA, Inc. (OTCBB:CLSH)",OTCBB:CLSH,Drugs (Pharmaceutical),United States,United States,United States
"CLST Holdings, Inc. (OTCPK:CLHI)",OTCPK:CLHI,Computer Services,United States,United States,United States
"ClubCorp Holdings, Inc. (NYSE:MYCC)",NYSE:MYCC,Recreation,United States,United States,United States
Cmark International Inc. (OTCPK:CMIT),OTCPK:CMIT,Engineering/Construction,United States,United States,United States
CME Group Inc. (NasdaqGS:CME),NasdaqGS:CME,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
"CMG Holdings Group, Inc. (OTCPK:CMGO)",OTCPK:CMGO,Advertising,United States,United States,United States
CMS Energy Corp. (NYSE:CMS),NYSE:CMS,Utility (General),United States,United States,United States
CNA Financial Corporation (NYSE:CNA),NYSE:CNA,Insurance (Prop/Cas.),United States,United States,United States
CNB Bancorp Inc. (OTCPK:CNBV),OTCPK:CNBV,Banks (Regional),United States,United States,United States
CNB Financial Corp. (NasdaqGS:CCNE),NasdaqGS:CCNE,Banks (Regional),United States,United States,United States
"CNL Lifestyle Properties, Inc. (OTCPK:CLLY)",OTCPK:CLLY,R.E.I.T.,United States,United States,United States
"CNO Financial Group, Inc. (NYSE:CNO)",NYSE:CNO,Insurance (Life),United States,United States,United States
"CNS Response, Inc. (OTCPK:CNSO)",OTCPK:CNSO,Healthcare Support Services,United States,United States,United States
CNX Coal Resources LP (NYSE:CNXC),NYSE:CNXC,Coal & Related Energy,United States,United States,United States
"Coach, Inc. (NYSE:COH)",NYSE:COH,Apparel,United States,United States,United States
"CoAdna Holdings, Inc. (TSEC:4984)",TSEC:4984,Telecom. Equipment,United States,United States,United States
"Coastal Banking Company, Inc. (OTCPK:CBCO)",OTCPK:CBCO,Banks (Regional),United States,United States,United States
"Coastal Foods, Inc. (OTCPK:CSFD)",OTCPK:CSFD,Food Processing,United States,United States,United States
"Coastway Bancorp, Inc. (NasdaqCM:CWAY)",NasdaqCM:CWAY,Banks (Regional),United States,United States,United States
Coates International Ltd. (OTCPK:COTE),OTCPK:COTE,Auto Parts,United States,United States,United States
Coattec Industries Inc. (OTCPK:CTCK),OTCPK:CTCK,Chemical (Specialty),United States,United States,United States
"Cobalt International Energy, Inc. (NYSE:CIE)",NYSE:CIE,Oil/Gas (Production and Exploration),United States,United States,United States
CoBiz Financial Inc. (NasdaqGS:COBZ),NasdaqGS:COBZ,Banks (Regional),United States,United States,United States
Coca-Cola Bottling Co. Consolidated (NasdaqGS:COKE),NasdaqGS:COKE,Beverage (Soft),United States,United States,United States
"Coca-Cola Enterprises, Inc. (NYSE:CCE)",NYSE:CCE,Beverage (Soft),United States,United States,United States
"CoConnect, Inc. (OTCPK:CCON)",OTCPK:CCON,Software (Internet),United States,United States,United States
"Cocrystal Pharma, Inc. (OTCBB:COCP)",OTCBB:COCP,Drugs (Pharmaceutical),United States,United States,United States
"Coda Octopus Group, Inc. (OTCPK:CDOC)",OTCPK:CDOC,Electronics (General),United States,United States,United States
Code Green Apparel Corp. (OTCPK:CGAC),OTCPK:CGAC,Apparel,United States,United States,United States
Code Rebel Corp (NasdaqCM:CDRB),NasdaqCM:CDRB,Software (System & Application),United States,United States,United States
"CodeSmart Holdings, Inc. (OTCPK:ITEN)",OTCPK:ITEN,Education,United States,United States,United States
"Codexis, Inc. (NasdaqGS:CDXS)",NasdaqGS:CDXS,Chemical (Specialty),United States,United States,United States
Codorus Valley Bancorp Inc. (NasdaqGM:CVLY),NasdaqGM:CVLY,Banks (Regional),United States,United States,United States
"Coeur Mining, Inc. (NYSE:CDE)",NYSE:CDE,Precious Metals,United States,United States,United States
"Coffee Holding Company, Inc. (NasdaqCM:JVA)",NasdaqCM:JVA,Food Processing,United States,United States,United States
"Cogent Communications Holdings, Inc. (NasdaqGS:CCOI)",NasdaqGS:CCOI,Telecom. Services,United States,United States,United States
"Cogentix Medical, Inc. (NasdaqCM:CGNT)",NasdaqCM:CGNT,Healthcare Products,United States,United States,United States
Cognex Corporation (NasdaqGS:CGNX),NasdaqGS:CGNX,Electronics (General),United States,United States,United States
"Cognitiv, Inc. (OTCPK:COGV)",OTCPK:COGV,Computer Services,United States,United States,United States
Cognizant Technology Solutions Corporation (NasdaqGS:CTSH),NasdaqGS:CTSH,Computer Services,United States,United States,United States
"CohBar, Inc. (TSXV:COB.U)",TSXV:COB.U,Drugs (Biotechnology),United States,United States,United States
Cohen & Steers Inc. (NYSE:CNS),NYSE:CNS,Investments & Asset Management,United States,United States,United States
Coherent Inc. (NasdaqGS:COHR),NasdaqGS:COHR,Electronics (General),United States,United States,United States
"Coherus Biosciences, Inc. (NasdaqGM:CHRS)",NasdaqGM:CHRS,Drugs (Biotechnology),United States,United States,United States
"Cohu, Inc. (NasdaqGS:COHU)",NasdaqGS:COHU,Semiconductor Equip,United States,United States,United States
Colfax Corporation (NYSE:CFX),NYSE:CFX,Machinery,United States,United States,United States
Colgate-Palmolive Co. (NYSE:CL),NYSE:CL,Household Products,United States,United States,United States
Collectors Universe Inc. (NasdaqGM:CLCT),NasdaqGM:CLCT,Business & Consumer Services,United States,United States,United States
"Collegium Pharmaceutical, Inc. (NasdaqGS:COLL)",NasdaqGS:COLL,Drugs (Pharmaceutical),United States,United States,United States
Colombo Bank (OTCPK:IFSB),OTCPK:IFSB,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
Colony Bankcorp Inc. (NasdaqGM:CBAN),NasdaqGM:CBAN,Banks (Regional),United States,United States,United States
"Colony Capital, Inc. (NYSE:CLNY)",NYSE:CLNY,R.E.I.T.,United States,United States,United States
"Color Imaging, Inc. (OTCPK:CIIG)",OTCPK:CIIG,Office Equipment & Services,United States,United States,United States
"CoLucid Pharmaceuticals, Inc. (NasdaqGM:CLCD)",NasdaqGM:CLCD,Drugs (Biotechnology),United States,United States,United States
Columbia Banking System Inc. (NasdaqGS:COLB),NasdaqGS:COLB,Banks (Regional),United States,United States,United States
"Columbia Pipeline Group, Inc. (NYSE:CPGX)",NYSE:CPGX,Oil/Gas Distribution,United States,United States,United States
Columbia Pipeline Partners LP (NYSE:CPPL),NYSE:CPPL,Oil/Gas Distribution,United States,United States,United States
"Columbia Property Trust, Inc. (NYSE:CXP)",NYSE:CXP,R.E.I.T.,United States,United States,United States
Columbia Sportswear Company (NasdaqGS:COLM),NasdaqGS:COLM,Apparel,United States,United States,United States
Columbus McKinnon Corporation (NasdaqGS:CMCO),NasdaqGS:CMCO,Machinery,United States,United States,United States
Com Guard.com Inc. (OTCPK:CGUD),OTCPK:CGUD,Software (System & Application),United States,United States,United States
"Comarco, Inc. (OTCPK:CMRO)",OTCPK:CMRO,Electrical Equipment,United States,United States,United States
CombiMatrix Corporation (NasdaqCM:CBMX),NasdaqCM:CBMX,Heathcare Information and Technology,United States,United States,United States
Comcast Corporation (NasdaqGS:CMCS.A),NasdaqGS:CMCS.A,Cable TV,United States,United States,United States
Comerica Incorporated (NYSE:CMA),NYSE:CMA,Bank (Money Center),United States,United States,United States
"ComF5 International, Inc. (OTCPK:CMFV)",OTCPK:CMFV,Software (Internet),United States,United States,United States
Comfort Systems USA Inc. (NYSE:FIX),NYSE:FIX,Engineering/Construction,United States,United States,United States
"Command Center, Inc. (OTCPK:CCNI)",OTCPK:CCNI,Business & Consumer Services,United States,United States,United States
Command Security Corp. (AMEX:MOC),AMEX:MOC,Business & Consumer Services,United States,United States,United States
"Commerce Bancshares, Inc. (NasdaqGS:CBSH)",NasdaqGS:CBSH,Banks (Regional),United States,United States,United States
Commerce Group Corp. (OTCPK:CGCO),OTCPK:CGCO,Metals & Mining,United States,United States,United States
"Commerce Union Bancshares, Inc. (OTCPK:CUBN)",OTCPK:CUBN,Banks (Regional),United States,United States,United States
"Commerce Union Bancshares, Inc. (Springfield TN) Prior To Reverse Merger With Reliant Bank (NasdaqCM:CUBN)",NasdaqCM:CUBN,Banks (Regional),United States,United States,United States
"Commerce West Bank, N.A. (OTCBB:CWBK)",OTCBB:CWBK,Banks (Regional),United States,United States,United States
"Commercial Bancshares, Inc. (OTCPK:CMOH)",OTCPK:CMOH,Banks (Regional),United States,United States,United States
Commercial Metals Company (NYSE:CMC),NYSE:CMC,Steel,United States,United States,United States
Commercial National Financial Corp. (OTCPK:CNAF),OTCPK:CNAF,Banks (Regional),United States,United States,United States
Commercial National Financial Corporation (OTCPK:CEFC),OTCPK:CEFC,Banks (Regional),United States,United States,United States
Commercial Vehicle Group Inc. (NasdaqGS:CVGI),NasdaqGS:CVGI,Construction Supplies,United States,United States,United States
Commonwealth Business Bank (OTCBB:CWBB),OTCBB:CWBB,Banks (Regional),United States,United States,United States
"CommScope Holding Company, Inc. (NasdaqGS:COMM)",NasdaqGS:COMM,Telecom. Equipment,United States,United States,United States
"Communications Sales & Leasing, Inc. (NasdaqGS:CSAL)",NasdaqGS:CSAL,R.E.I.T.,United States,United States,United States
Communications Systems Inc. (NasdaqGM:JCS),NasdaqGM:JCS,Telecom. Equipment,United States,United States,United States
Communities First Financial Corporation (OTCPK:CFST),OTCPK:CFST,Banks (Regional),United States,United States,United States
Community 1st Bank (OTCPK:CFBN),OTCPK:CFBN,Banks (Regional),United States,United States,United States
Community Bancorp (OTCPK:CMTV),OTCPK:CMTV,Banks (Regional),United States,United States,United States
"Community Bank of Bergen County, NJ (OTCPK:CMTB)",OTCPK:CMTB,Banks (Regional),United States,United States,United States
Community Bank of Santa Maria (OTCPK:CYSM),OTCPK:CYSM,Banks (Regional),United States,United States,United States
Community Bank of South Florida Inc. (OTCPK:CBKS),OTCPK:CBKS,Banks (Regional),United States,United States,United States
Community Bank of the Bay (OTCPK:CBYA.A),OTCPK:CBYA.A,Banks (Regional),United States,United States,United States
Community Bank System Inc. (NYSE:CBU),NYSE:CBU,Banks (Regional),United States,United States,United States
Community Bankers Trust Corporation (NasdaqCM:ESXB),NasdaqCM:ESXB,Banks (Regional),United States,United States,United States
Community Capital Bancshares Inc. (OTCPK:ALBY),OTCPK:ALBY,Banks (Regional),United States,United States,United States
Community First Bancorp. (OTCPK:CFOK),OTCPK:CFOK,Banks (Regional),United States,United States,United States
"Community Health Systems, Inc. (NYSE:CYH)",NYSE:CYH,Hospitals/Healthcare Facilities,United States,United States,United States
Community Healthcare Trust Incorporated (NYSE:CHCT),NYSE:CHCT,Hospitals/Healthcare Facilities,United States,United States,United States
"Community Investors Bancorp, Inc. (OTCPK:CIBN)",OTCPK:CIBN,Banks (Regional),United States,United States,United States
Community Shores Bank Corp. (OTCPK:CSHB),OTCPK:CSHB,Banks (Regional),United States,United States,United States
Community Trust Bancorp Inc. (NasdaqGS:CTBI),NasdaqGS:CTBI,Banks (Regional),United States,United States,United States
Community Valley Bank (OTCPK:CMUV),OTCPK:CMUV,Banks (Regional),United States,United States,United States
Community West Bancshares (NasdaqGM:CWBC),NasdaqGM:CWBC,Banks (Regional),United States,United States,United States
CommunityOne Bancorp (NasdaqCM:COB),NasdaqCM:COB,Banks (Regional),United States,United States,United States
